Tool,VM,size,GPU,PKG,seconds
pinpoint, node, 1024, 4, 202.83, 11.20333418
pinpoint, node, 1024, 5.06999999999999, 205.57, 11.31650242
pinpoint, node, 1024, 0, 90.41, 10.96629030
pinpoint, node, 1024, 24.67, 148.83, 11.35214432
pinpoint, node, 1024, 37.97, 207.75, 11.10193605
pinpoint, node, 1024, 21.18, 138.47, 11.05489804
pinpoint, node, 1024, 0, 117.58, 10.99781110
pinpoint, node, 1024, 23.26, 140.88, 11.03565622
pinpoint, node, 1024, 12.48, 205.52, 11.19364688
pinpoint, node, 1024, 0, 196.09, 10.98548195
pinpoint, node, 1024, 3.11999999999998, 181.52, 11.35342583
pinpoint, node, 1024, 0, 154.72, 11.14640306
pinpoint, node, 1024, 0.949999999999989, 181.26, 11.10125082
pinpoint, node, 1024, 0, 165.85, 11.04321318
pinpoint, node, 1024, 0, 173.78, 11.13988330
pinpoint, node, 2048, 20.94, 556.59, 17.89813110
pinpoint, node, 2048, 25.69, 547.89, 18.08860349
pinpoint, node, 2048, 7.31999999999999, 514.13, 17.80462919
pinpoint, node, 2048, 10.46, 547.65, 17.58642201
pinpoint, node, 2048, 6.31, 501.19, 17.67534278
pinpoint, node, 2048, 24.94, 566.02, 18.08727548
pinpoint, node, 2048, 65.23, 536.03, 17.95455624
pinpoint, node, 2048, 29.77, 459.27, 17.63800916
pinpoint, node, 2048, 41.89, 467.2, 17.66330873
pinpoint, node, 2048, 6.10000000000002, 397.75, 17.68685799
pinpoint, node, 2048, 0, 347.85, 17.48829671
pinpoint, node, 2048, 0, 333.89, 17.61551625
pinpoint, node, 2048, 0, 345.52, 17.67601014
pinpoint, node, 2048, 0, 388.57, 17.59151956
pinpoint, node, 2048, 0, 394.15, 17.77749486
pinpoint, node, 4096, 0, 1079.43, 32.06123215
pinpoint, node, 4096, 7.56999999999994, 1154.39, 32.89538947
pinpoint, node, 4096, 0.960000000000036, 1148.45, 32.88900708
pinpoint, node, 4096, 0, 1053.56, 32.16105168
pinpoint, node, 4096, 0.710000000000036, 1144, 32.89035179
pinpoint, node, 4096, 0, 1115.46, 32.19307159
pinpoint, node, 4096, 53.41, 1195.67, 33.23144830
pinpoint, node, 4096, 18.6, 1182.9, 33.20400323
pinpoint, node, 4096, 11.59, 1186.63, 33.06390669
pinpoint, node, 4096, 20.0599999999999, 1143.44, 32.02806822
pinpoint, node, 4096, 9.38999999999999, 1207.46, 33.14660170
pinpoint, node, 4096, 31.9, 1230.58, 33.22367340
pinpoint, node, 4096, 0, 1107.91, 32.22965536
pinpoint, node, 4096, 0, 1121.86, 32.20316614
pinpoint, node, 4096, 0, 1116.66, 31.99009699
pinpoint, bun, 1024, 2.72999999999999, 134.86, 5.11363391
pinpoint, bun, 1024, 1.00999999999999, 134.71, 5.07558916
pinpoint, bun, 1024, 0.36999999999999, 136.39, 5.01842459
pinpoint, bun, 1024, 0, 127.14, 4.96910529
pinpoint, bun, 1024, 0.699999999999989, 124.82, 5.05036320
pinpoint, bun, 1024, 2.03999999999999, 138.11, 5.11519782
pinpoint, bun, 1024, 0, 119.08, 4.98295480
pinpoint, bun, 1024, 3.00999999999999, 191.59, 5.06918978
pinpoint, bun, 1024, 1.89, 148.01, 5.10552674
pinpoint, bun, 1024, 2.66, 152.96, 5.08343806
pinpoint, bun, 1024, 1.56999999999999, 141.31, 5.13164079
pinpoint, bun, 1024, 1.81999999999999, 137.85, 5.15525565
pinpoint, bun, 1024, 1.83, 146.18, 5.10871499
pinpoint, bun, 1024, 1.81999999999999, 145.95, 5.10709026
pinpoint, bun, 1024, 0, 138.92, 5.02452174
pinpoint, bun, 2048, 0, 242.74, 7.65820071
pinpoint, bun, 2048, 0, 259.46, 7.79744574
pinpoint, bun, 2048, 0, 256.01, 7.76746518
pinpoint, bun, 2048, 7.13000000000002, 267.14, 8.02586120
pinpoint, bun, 2048, 0, 258.38, 7.77711970
pinpoint, bun, 2048, 1.84, 256.88, 7.91893752
pinpoint, bun, 2048, 0, 248.68, 7.75971182
pinpoint, bun, 2048, 1.27000000000001, 268.09, 7.90819304
pinpoint, bun, 2048, 2.73000000000002, 258.17, 7.92378267
pinpoint, bun, 2048, 0, 245.15, 7.68888612
pinpoint, bun, 2048, 0.77000000000001, 245.14, 7.85768073
pinpoint, bun, 2048, 1.20000000000002, 250.89, 7.92904946
pinpoint, bun, 2048, 2.78, 257.53, 7.95073769
pinpoint, bun, 2048, 2.46000000000001, 248.38, 7.95048261
pinpoint, bun, 2048, 0, 239.62, 7.68015437
pinpoint, bun, 4096, 5.56999999999999, 372.73, 13.94617511
pinpoint, bun, 4096, 5.22999999999996, 373.36, 13.87891277
pinpoint, bun, 4096, 0, 363.22, 13.56488953
pinpoint, bun, 4096, 7.30000000000001, 401.58, 13.83267428
pinpoint, bun, 4096, 4.08999999999997, 428.77, 13.70771730
pinpoint, bun, 4096, 0, 367.33, 13.57684166
pinpoint, bun, 4096, 6.63, 403.06, 13.93869043
pinpoint, bun, 4096, 4.94999999999999, 374.63, 13.82511759
pinpoint, bun, 4096, 1.81999999999999, 369.38, 13.63290490
pinpoint, bun, 4096, 0.430000000000007, 360.36, 13.69297823
pinpoint, bun, 4096, 3.44, 376.8, 13.83765067
pinpoint, bun, 4096, 2.10999999999996, 360.7, 13.77624876
pinpoint, bun, 4096, 0, 352.8, 13.41593205
pinpoint, bun, 4096, 1.15999999999997, 383.42, 13.69908063
pinpoint, bun, 4096, 4.26999999999998, 379.22, 13.82431680
pinpoint, deno, 1024, 1.25999999999999, 382.74, 12.56936435
pinpoint, deno, 1024, 6.16, 424.34, 12.92369887
pinpoint, deno, 1024, 0, 373.01, 12.52112462
pinpoint, deno, 1024, 0.789999999999992, 390.54, 12.57242633
pinpoint, deno, 1024, 0.740000000000009, 388.36, 12.55250864
pinpoint, deno, 1024, 8.91999999999999, 444.04, 12.85598095
pinpoint, deno, 1024, 0, 398.62, 12.49818591
pinpoint, deno, 1024, 0, 420.8, 12.51373883
pinpoint, deno, 1024, 0, 404.97, 12.43439104
pinpoint, deno, 1024, 0, 397.62, 12.37846943
pinpoint, deno, 1024, 0, 400.54, 12.54152042
pinpoint, deno, 1024, 2.80999999999997, 384.77, 12.66836406
pinpoint, deno, 1024, 9.59, 421.95, 13.07359166
pinpoint, deno, 1024, 0, 399, 12.60711165
pinpoint, deno, 1024, 0, 378.09, 12.40777626
pinpoint, deno, 2048, 16.41, 344.84, 10.68367019
pinpoint, deno, 2048, 0, 302.17, 9.61698462
pinpoint, deno, 2048, 11.5, 326.91, 10.41185202
pinpoint, deno, 2048, 5.72999999999999, 312.42, 10.01583194
pinpoint, deno, 2048, 0, 315.05, 9.62957684
pinpoint, deno, 2048, 10, 348.42, 10.25753168
pinpoint, deno, 2048, 12.6, 327.64, 10.36154991
pinpoint, deno, 2048, 0, 320.6, 9.55963132
pinpoint, deno, 2048, 0, 326.15, 9.56370243
pinpoint, deno, 2048, 12.34, 329.37, 10.44779136
pinpoint, deno, 2048, 2.44999999999999, 302.61, 9.93723568
pinpoint, deno, 2048, 14.74, 335.17, 10.59827257
pinpoint, deno, 2048, 0, 282.35, 9.12973697
pinpoint, deno, 2048, 10.68, 329.91, 10.40354460
pinpoint, deno, 2048, 0, 287.83, 8.92838211
pinpoint, deno, 4096, 0, 268.59, 9.05040976
pinpoint, deno, 4096, 0.419999999999987, 309.43, 9.73816118
pinpoint, deno, 4096, 0, 298.52, 9.63600795
pinpoint, deno, 4096, 0, 282.48, 9.67186434
pinpoint, deno, 4096, 0, 291.37, 9.62028889
pinpoint, deno, 4096, 0.199999999999989, 297.43, 9.78477733
pinpoint, deno, 4096, 2.42999999999998, 305.92, 9.88060204
pinpoint, deno, 4096, 0, 294.58, 9.43759420
pinpoint, deno, 4096, 0, 280.49, 9.13073061
pinpoint, deno, 4096, 1.78999999999999, 300.69, 9.78966947
pinpoint, deno, 4096, 12.7, 329.22, 10.25310541
pinpoint, deno, 4096, 0, 297.43, 9.61027918
pinpoint, deno, 4096, 6.69, 317.32, 10.02196860
pinpoint, deno, 4096, 6.00999999999999, 312.09, 9.99350451
pinpoint, deno, 4096, 5.19, 282.59, 9.87951942
